"timestamp_secs","measured_kW"
1678916700,0
1678917600,0
1678918500,0
1678919400,0
1678920300,0
1678921200,0
1678922100,0
1678923000,0
1678923900,0
1678924800,0
1678925700,0
1678926600,0
1678927500,0
1678928400,0
1678929300,0
1678930200,0
1678931100,0
1678932000,0
1678932900,0
1678933800,0
1678934700,0
1678935600,0
1678936500,0
1678937400,0
1678938300,0
1678939200,0
1678940100,0
1678941000,0
1678941900,0
1678942800,0
1678943700,0
1678944600,0
1678945500,0
1678946400,0
1678947300,0
1678948200,0
1678949100,0
1678950000,0
1678950900,0
1678951800,0
1678952700,0
1678953600,0
1678954500,0
1678955400,0
1678956300,0
1678957200,0
1678958100,0
1678959000,0
1678959900,0
1678960800,0
1678961700,0
1678962600,0
1678963500,0
1678964400,0
1678965300,0
1678966200,0
1678967100,0
1678968000,0
1678968900,0
1678969800,0
1678970700,0
1678971600,0
1678972500,0
1678973400,0
1678974300,0
1678975200,0
1678976100,0
1678977000,1608
1678977900,2541
1678978800,2707
1678979700,2709
1678980600,2715
1678981500,2712
1678982400,2704
1678983300,2696
1678984200,2698
1678985100,2699
1678986000,2711
1678986900,2692
1678987800,2709
1678988700,2725
1678989600,2715
1678990500,2733
1678991400,2764
1678992300,2769
1678993200,2777
1678994100,2749
1678995000,2758
1678995900,2731
1678996800,2738
1678997700,2747
1678998600,2677
1678999500,2705
1679000400,2649
1679001300,2665
1679002200,2690
1679003100,2677
1679004000,2704
1679004900,2688
1679005800,2692
1679006700,2732
1679007600,2755
1679008500,2737
1679009400,2729
1679010300,2725
1679011200,2722
1679012100,2725
1679013000,2689
1679013900,2705
1679014800,2690
1679015700,2665
1679016600,2694
1679017500,2629
1679018400,2526
1679019300,2663
1679020200,2658
1679021100,2657
1679022000,2551
1679022900,2572
1679023800,2643
1679024700,2647
1679025600,2568
1679026500,2608
1679027400,2602
1679028300,2594
1679029200,2567
1679030100,2536
1679031000,2590
1679031900,2538
1679032800,2575
1679033700,2572
1679034600,2504
1679035500,2521
1679036400,2523
1679037300,2552
1679038200,2537
1679039100,2473
1679040000,2500
1679040900,2428
1679041800,2546
1679042700,2541
1679043600,2491
1679044500,2578
1679045400,2533
1679046300,2555
1679047200,2526
1679048100,2513
1679049000,2470
1679049900,2548
1679050800,2548
1679051700,2504
1679052600,2599
1679053500,2570
1679054400,2582
1679055300,2609
1679056200,2670
1679057100,2697
1679058000,2670
1679058900,2704
1679059800,2691
1679060700,2751
1679061600,2716
1679062500,2739
1679063400,2764
1679064300,2780
1679065200,2751
1679066100,2756
1679067000,2675
1679067900,2744
1679068800,2765
1679069700,2754
1679070600,2749
1679071500,2800
1679072400,2775
1679073300,2761
1679074200,2782
1679075100,2751
1679076000,2763
1679076900,2804
1679077800,2787
1679078700,2690
1679079600,2730
1679080500,2726
1679081400,2728
1679082300,2746
1679083200,2721
1679084100,2713
1679085000,2748
1679085900,2712
1679086800,2717
1679087700,2746
1679088600,2738
1679089500,2649
1679090400,2708
1679091300,2734
1679092200,2746
1679093100,2747
1679094000,2725
1679094900,2744
1679095800,2754
1679096700,2726
1679097600,2707
1679098500,2727
1679099400,2726
1679100300,2697
1679101200,2701
1679102100,2703
1679103000,2725
1679103900,2729
1679104800,2733
1679105700,2714
1679106600,2722
1679107500,2669
1679108400,2705
1679109300,2691
1679110200,2694
1679111100,2707
1679112000,2694
1679112900,2662
1679113800,2666
1679114700,2668
1679115600,2653
1679116500,2635
1679117400,2638
1679118300,2661
1679119200,2590
1679120100,2622
1679121000,2632
1679121900,2660
1679122800,2651
1679123700,2609
1679124600,2642
1679125500,2609
1679126400,2591
1679127300,2568
1679128200,2576
1679129100,2557
1679130000,2550
1679130900,2517
1679131800,2569
1679132700,2685
1679133600,2675
1679134500,2699
1679135400,2695
1679136300,2695
1679137200,2640
1679138100,2663
1679139000,2610
1679139900,2592
1679140800,2598
1679141700,2654
1679142600,2689
1679143500,2724
1679144400,2572
1679145300,2613
1679146200,2674
1679147100,2609
1679148000,2691
1679148900,2652
1679149800,2705
1679150700,2697
1679151600,2669
1679152500,2673
1679153400,2701
1679154300,2665
1679155200,2653
1679156100,2643
1679157000,2688
1679157900,2669
1679158800,2716
1679159700,2774
1679160600,2746
1679161500,2697
1679162400,2689
1679163300,2690
1679164200,2706
1679165100,2675
1679166000,2634
1679166900,2635
1679167800,2635
1679168700,2620
1679169600,2702
1679170500,2703
1679171400,2724
1679172300,2683
1679173200,2681
1679174100,2624
1679175000,2664
1679175900,2640
1679176800,2657
1679177700,2646
1679178600,2677
1679179500,2685
1679180400,2692
1679181300,2677
1679182200,2680
1679183100,2610
1679184000,2596
1679184900,2606
1679185800,2602
1679186700,2640
1679187600,2632
1679188500,2638
1679189400,2627
1679190300,2612
1679191200,2580
1679192100,2601
1679193000,2572
1679193900,2593
1679194800,2618
1679195700,2625
1679196600,2617
1679197500,2629
1679198400,2621
1679199300,2642
1679200200,2609
1679201100,2624
1679202000,2619
1679202900,2621
1679203800,2616
1679204700,2666
1679205600,2662
1679206500,2668
1679207400,2638
1679208300,2547
1679209200,2615
1679210100,2609
1679211000,2630
1679211900,2609
1679212800,2605
1679213700,2623
1679214600,2590
1679215500,2583
1679216400,2581
1679217300,2568
1679218200,2582
1679219100,2571
1679220000,2571
1679220900,2603
1679221800,2608
1679222700,2623
1679223600,2617
1679224500,2615
1679225400,2653
1679226300,2649
1679227200,2672
1679228100,2656
1679229000,2648
1679229900,2633
1679230800,2644
1679231700,2648
1679232600,2658
1679233500,2662
1679234400,2662
1679235300,2649
1679236200,2653
1679237100,2663
1679238000,2658
1679238900,2641
1679239800,2617
1679240700,2612
1679241600,2611
1679242500,2590
1679243400,2577
1679244300,2563
1679245200,2470
1679246100,2555
1679247000,2550
1679247900,2608
1679248800,2601
1679249700,2593
1679250600,2605
1679251500,2598
1679252400,2623
1679253300,2589
1679254200,2588
1679255100,2558
1679256000,2609
1679256900,2645
1679257800,2646
1679258700,2660
1679259600,2663
1679260500,2679
1679261400,2684
1679262300,2657
1679263200,2658
1679264100,2662
1679265000,2638
1679265900,2657
1679266800,2674
1679267700,2673
1679268600,2667
1679269500,2653
1679270400,2634
1679271300,2633
1679272200,2615
1679273100,2618
1679274000,2608
1679274900,2550
1679275800,2600
1679276700,2598
1679277600,2595
1679278500,2570
1679279400,2587
1679280300,2590
1679281200,2596
1679282100,2585
1679283000,2605
1679283900,2606
1679284800,2587
1679285700,2592
1679286600,2582
1679287500,2597
1679288400,2578
1679289300,2575
1679290200,2540
1679291100,2557
1679292000,2563
1679292900,2574
1679293800,2553
1679294700,2495
1679295600,2493
1679296500,2528
1679297400,2530
1679298300,2562
1679299200,2458
1679300100,2462
1679301000,2486
1679301900,2607
1679302800,2644
1679303700,2653
1679304600,2493
1679305500,2560
1679306400,2731
1679307300,2714
1679308200,2642
1679309100,2441
1679310000,2541
1679310900,2448
1679311800,2437
1679312700,2398
1679313600,2374
1679314500,2392
1679315400,2384
1679316300,2575
1679317200,2616
1679318100,2526
1679319000,2541
1679319900,2478
1679320800,2371
1679321700,2544
1679322600,2571
1679323500,2418
1679324400,2507
1679325300,2677
1679326200,2533
1679327100,2409
1679328000,2630
1679328900,2632
1679329800,2771
1679330700,2715
1679331600,2712
1679332500,2700
1679333400,2685
1679334300,2628
1679335200,2618
1679336100,2614
1679337000,2605
1679337900,2604
1679338800,2632
1679339700,2620
1679340600,2668
1679341500,2715
1679342400,2727
1679343300,2703
1679344200,2686
1679345100,2679
1679346000,2716
1679346900,2678
1679347800,2635
1679348700,2693
1679349600,2693
1679350500,2668
1679351400,2646
1679352300,2637
1679353200,2634
1679354100,2497
1679355000,2515
1679355900,2616
1679356800,2511
